BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4978,68,,A5,4039 ELY AVE,,10466,1,0,1,"1,629","1,584",1950,1,A5,"292,500",1/30/24
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,9,,A5,4028 ELY AVENUE,,10466,1,0,1,"1,710","1,152",1940,1,A5,"600,000",12/11/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,26,,A5,4062 ELY AVENUE,,10466,1,0,1,"2,573","1,152",1940,1,A5,"427,000",9/20/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,26,,A5,4062 ELY AVENUE,,10466,1,0,1,"2,573","1,152",1940,1,A5,"615,000",3/19/24
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,38,,A5,4086 ELY AVENUE,,10466,1,0,1,"1,710","1,152",1940,1,A5,0,6/19/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,39,,A5,4088 ELY AVENUE,,10466,1,0,1,"1,710","1,152",1940,1,A5,"515,000",7/26/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,61,,A5,4069 GRACE AVENUE,,10466,1,0,1,"2,494","1,260",1950,1,A5,0,5/9/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4979,85,,A5,4031 GRACE AVENUE,,10466,1,0,1,"2,605","1,260",1950,1,A5,"355,000",12/7/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4981,47,,A5,4094 EDSON AVENUE,,10466,1,0,1,"2,000","1,798",1955,1,A5,0,12/19/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4983,53,,A5,2048 EDENWALD AVENUE,,10466,1,0,1,"2,200","1,260",1950,1,A5,0,2/12/24
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4983,53,,A5,2048 EDENWALD AVENUE,,10466,1,0,1,"2,200","1,260",1950,1,A5,"315,000",7/20/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4984,55,,A5,4073 MURDOCK AVE,,10466,1,0,1,"2,600","1,944",1920,1,A5,"669,000",8/18/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,4987,56,,A1,4051 SETON AVENUE,,10466,1,0,1,"5,000","1,404",1931,1,A1,"665,000",4/27/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5134,41,,A2,2338 PALMER AVENUE,,10475,1,0,1,"2,375","1,804",1934,1,A2,"442,000",9/22/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5226,10,,A9,3369 DE REIMER AVENUE,,10475,1,0,1,"3,750","1,699",1959,1,A9,"695,000",2/23/24
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5227,45,,A1,3360 DE REIMER AVENUE,,10475,1,0,1,"3,750","1,712",1956,1,A1,"747,000",11/22/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5653,88,,A2,2562 FLINT AVENUE,,10475,1,0,1,"2,926",696,1940,1,A2,"360,000",8/16/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5653,100,,A2,2580 FLINT AVENUE,,10475,1,0,1,"3,772",560,1940,1,A2,"740,000",1/9/24
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5654,326,,A2,3449 MCOWEN AVENUE,,10475,1,0,1,"4,500",750,1950,1,A2,"560,000",10/16/23
2,BAYCHESTER,01 ONE FAMILY DWELLINGS,1,5654,375,,A5,2544 HOLLERS AVE,,10475,1,0,1,"2,742","1,711",1963,1,A5,0,2/21/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4708,57,,B1,1134 EAST 214TH STREET,,10469,2,0,2,"1,876","2,018",1945,1,B1,"649,000",12/22/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4710,9,,B9,1111 EAST 215TH STREET,,10469,2,0,2,"2,501","1,998",1945,1,B9,0,4/21/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4711,88,,B1,3581 FISH AVENUE,,10469,2,0,2,"2,294","2,292",1920,1,B1,0,5/24/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4711,181,,B2,1324 NEEDHAM AVENUE,,10469,2,0,2,"2,596","2,842",2003,1,B2,0,1/11/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4717,41,,B3,1459 NEEDHAM AVENUE,,10469,2,0,2,"2,375","2,376",1901,1,B3,0,10/31/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4717,90,,B9,1479 NEEDHAM AVENUE,,10469,2,0,2,"1,741","1,912",1958,1,B9,"700,000",9/13/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4717,101,,B1,1180 EAST 221 ST,,10469,2,0,2,"3,468","3,371",1910,1,B1,0,11/17/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4721,106,,B1,1460 HICKS STREET,,10469,2,0,2,"1,966","3,198",2004,1,B1,0,11/21/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4725,14,,B1,1484 NEEDHAM AVE,,10469,2,0,2,"1,710","1,939",1955,1,B1,"670,000",8/8/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4725,32,,B1,1470 NEEDHAM AVE,,10469,2,0,2,"2,375","2,106",1955,1,B1,"640,000",4/14/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4729,47,,B2,3431 GUNTHER AVENUE,,10469,2,0,2,"4,750","3,000",1901,1,B2,0,7/11/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4729,73,,B1,3416 TIEMANN AVENUE,,10469,2,0,2,"2,534","2,160",1950,1,B1,"845,000",1/10/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4732,26,,B1,3335 PEARSALL AVENUE,,10469,2,0,2,"2,674","1,905",1950,1,B1,0,10/6/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4735,34,,B1,3305 FISH AVENUE,,10469,2,0,2,"2,500","3,080",1930,1,B1,0,11/8/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4737,12,,B1,3361 FENTON AVENUE,,10469,2,0,2,"2,500","3,757",1935,1,B1,0,12/27/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4737,36,,B1,3309 FENTON AVE,,10469,2,0,2,"1,900","1,406",1945,1,B1,0,9/30/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4737,50,,B1,3312 SEYMOUR AVENUE,,10469,2,0,2,"2,450","2,650",1960,1,B1,0,9/13/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4738,57,,B1,3350 FENTON AVENUE,,10469,2,0,2,"2,500","2,582",1935,1,B1,0,4/24/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4740,11,,B1,3235 SEYMOUR AVENUE,,10469,2,0,2,"2,500","2,160",1920,1,B1,10,10/12/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4741,35,,B1,1403 BURKE AVENUE,,10469,2,0,2,"2,200","1,874",1945,1,B1,0,11/14/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4741,135,,B1,1401 BURKE AVE,,10469,2,0,2,"2,300","1,874",1945,1,B1,0,11/14/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4743,44,,B9,3318 CORSA AVENUE,,10469,2,0,2,"2,200","1,722",1950,1,B9,0,4/13/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4744,57,,B1,3344 EASTCHESTER ROAD,,10469,2,0,2,"2,352","1,824",1940,1,B1,0,5/6/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4746,9,,B1,3247 EASTCHESTER ROAD,,10469,2,0,2,"2,200","1,475",1955,1,B1,0,11/14/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4749,19,,B1,3337 TIEMANN AVENUE,,10469,2,0,2,"1,710","1,889",1955,1,B1,0,1/2/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4749,47,,B3,3314 KINGSLAND AVENUE,,10469,2,0,2,"3,325","2,089",1935,1,B3,"1,045,000",2/20/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4751,22,,B1,3329 WICKHAM AVE,,10469,2,0,2,"1,900","2,620",1970,1,B1,0,2/28/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4751,24,,B1,3325 WICKHAM AVENUE,,10469,2,0,2,"1,900","2,620",1970,1,B1,0,9/28/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,55,,B1,3227 WICKHAM AVENUE,,10469,2,0,2,"2,723","2,080",1970,1,B1,0,12/18/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,57,,B1,3215 WICKHAM AVENUE,,10469,2,0,2,"1,920","2,820",1970,1,B1,0,9/29/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4752,120,,B1,3203 GUNTHER AVENUE,,10469,2,0,2,"1,900","2,620",1970,1,B1,"725,000",8/18/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4753,60,,B1,3318 WICKHAM AVENUE,,10469,2,0,2,"2,090","3,034",1970,1,B1,"770,000",4/11/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4755,30,,B1,3215 BRUNER AVENUE,,10469,2,0,2,"2,880","2,585",1970,1,B1,"500,000",1/19/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4755,30,,B1,3215 BRUNER AVENUE,,10469,2,0,2,"2,880","2,585",1970,1,B1,"705,000",2/27/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4755,36,,B1,3203 BRUNER AVENUE,,10469,2,0,2,"1,920","2,820",1970,1,B1,"725,000",12/5/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4757,21,,B1,3231 GRACE AVENUE,,10469,2,0,2,"1,900","1,760",1965,1,B1,0,2/22/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4759,15,,B1,1380 BURKE AVENUE,,10469,2,0,2,"2,625","1,974",1970,1,B1,0,5/18/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4759,56,,B1,3178 FISH AVENUE,,10469,2,0,2,"2,533","3,261",1950,1,B1,"253,749",9/5/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4760,43,,B2,3128 SEYMOUR AVENUE,,10469,2,0,2,"2,500","2,352",1935,1,B2,0,10/23/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4762,70,,B3,3066 FENTON AVENUE,,10469,2,0,2,"1,375","1,432",1931,1,B3,"550,000",10/2/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4763,16,,B3,3145 MICKLE AVENUE,,10469,2,0,2,"1,924","1,792",1950,1,B3,"525,000",12/12/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4763,46,,B1,3124 EASTCHESTER ROAD,,10469,2,0,2,"3,052","1,728",1950,1,B1,0,11/21/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4763,135,,B1,1521 HAMMERSLEY AVE,,10469,2,0,2,"1,805","1,852",1950,1,B1,"635,000",8/4/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4764,6,,B3,1620 BURKE AVENUE,,10469,2,0,2,"3,830","1,584",1930,1,B3,"920,000",5/31/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4764,27,,B2,3111 KINGSLAND AVENUE,,10469,2,0,2,"4,758","1,183",1920,1,B2,"540,000",4/17/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4764,50,,B1,3126 MICKLE AVENUE,,10469,2,0,2,"2,850","2,610",1970,1,B1,0,6/30/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4767,31,,B3,1609 ADEE AVENUE,,10469,2,0,2,"2,500","1,944",1960,1,B3,"784,053",10/24/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4768,49,,B2,3024 KINGSLAND AVENUE,,10469,2,0,2,"3,555","2,652",2021,1,B2,"1,200,000",5/19/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4769,32,,B2,1705 HAMMERSLEY AVENUE,,10469,2,0,2,"3,607","3,936",1901,1,B2,0,3/8/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4769,32,,B2,1705 HAMMERSLEY AVENUE,,10469,2,0,2,"3,607","3,936",1901,1,B2,"620,000",2/16/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4775,23,,B1,3017 BRUNER AVENUE,,10469,2,0,2,"4,750","3,580",1970,1,B1,0,7/31/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4778,151,,B1,3142 GRACE AVENUE,,10469,2,0,2,"1,710","2,430",2004,1,B1,"890,000",1/26/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4779,7,,B9,3143 NEW ENGLAND THRUWAY,,10469,2,0,2,"2,240","2,707",1970,1,B9,"800,000",3/8/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4779,12,,B9,3133 BAYCHESTER AVENUE,,10469,2,0,2,"2,996","3,060",1970,1,B9,0,10/24/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4779,32,,B3,3105 NEW ENGLAND THRUWAY,,10469,2,0,2,"2,816","1,920",1965,1,B3,"75,000",4/17/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4785,69,,B1,2960 KINGSLAND AVENUE,,10469,2,0,2,"1,900","1,840",1960,1,B1,0,6/30/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4787,12,,B2,2841 TIEMANN AVE,,10469,2,0,2,"6,325","2,127",1925,1,B2,"780,000",5/11/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4788,1,,B1,2950 TIEMANN AVENUE,,10469,2,0,2,"3,705","2,585",1960,1,B1,0,7/7/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4788,38,,B1,2900 TIEMANN AVE,,10469,2,0,2,"2,945","2,500",1955,1,B1,0,3/28/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4793,30,,B2,1763 BARTOW AVENUE,,10469,2,0,2,"5,004","3,244",1925,1,B2,"514,000",2/8/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4794,134,,B1,2802 WICKHAM AVENUE,,10469,2,0,2,"3,199","2,974",2005,1,B1,"880,000",8/16/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4799,105,,B1,2875 GRACE AVENUE,,10469,2,0,2,"2,845","3,201",2006,1,B1,0,6/2/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4803,5,,B1,1758 BARTOW AVE,,10469,2,0,2,"2,205","1,764",1940,1,B1,"203,406",3/14/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4881,29,,B1,3315 EDSON AVENUE,,10469,2,0,2,"2,850","2,055",1975,1,B1,"663,000",2/28/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4881,65,,B2,3323 BAYCHESTER AVENUE,,10469,2,0,2,"2,500","1,944",1925,1,B2,0,8/16/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4881,92,,B1,3340 EDSON AVE,,10469,2,0,2,"4,400","2,245",1975,1,B1,"605,000",3/12/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4881,92,,B1,3340 EDSON AVENUE,,10469,2,0,2,"4,400","2,245",1975,1,B1,"400,000",1/30/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4885,61,,B1,3412 ELY AVENUE,,10469,2,0,2,"2,375","2,130",2003,1,B1,0,8/28/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4885,72,,B1,3452 ELY AVENUE,,10469,2,0,2,"2,375","2,227",1920,1,B1,"762,000",11/9/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4887,80,,B1,3420 EDSON AVENUE,,10469,2,0,2,"4,558","2,200",1970,1,B1,"800,000",4/28/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4887,82,,B1,3422 EDSON AVENUE,,10469,2,0,2,"3,207","2,200",1970,1,B1,0,11/15/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4893,22,,B1,1956 NEEDHAM,,10466,2,0,2,"2,925","3,024",1960,1,B1,10,6/16/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4897,8,,B9,1267 EAST 222 STREET,,10469,2,0,2,"1,800","1,890",1950,1,B9,"645,000",8/28/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4900,36,,B1,3685 EASTCHESTER ROAD,,10466,2,0,2,"2,500","2,650",1960,1,B1,10,5/24/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4902,12,,B1,1165 EAST 223 ST,,10466,2,0,2,"2,500","2,040",2018,1,B1,"999,950",2/21/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4903,66,,B1,1136 EAST 225 STREET,,10466,2,0,2,"1,936","1,905",1950,1,B1,"750,000",8/14/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4903,81,,B1,1172 EAST 225TH STREET,,10466,2,0,2,"1,934","1,912",1950,1,B1,"656,900",6/12/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4903,90,,B1,1843 SCHIEFFELIN AVENUE,,10466,2,0,2,"1,643","1,792",1950,1,B1,"510,000",7/10/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4903,91,,B1,1841 SCHIEFFELIN AVENUE,,10466,2,0,2,"1,643","1,792",1950,1,B1,"695,000",10/17/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4922,15,,B1,3653 MAROLLA PLACE,,10466,2,0,2,"9,605","2,316",1954,1,B1,"150,000",2/22/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4922,72,,B1,3633 MAROLLA PLACE,,10466,2,0,2,"4,088","2,800",1964,1,B1,0,11/17/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4924,28,,B1,2104 NEEDHAM AVENUE,,10466,2,0,2,"1,457","2,721",2006,1,B1,"795,000",11/3/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4924,125,,B2,3508 BOLLER AVENUE,,10466,2,0,2,"2,086","3,076",2010,1,B2,"860,000",6/21/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4929,68,,B1,1109 EAST 231ST STREET,,10466,2,0,2,"2,407","1,952",1955,1,B1,"635,000",11/28/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4934,51,,B1,1200 EAST 233 STREET,,10466,2,0,2,"2,422","2,280",1967,1,B1,0,8/30/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4941,45,,B2,3669 VARIAN AVE,,10466,2,0,2,"3,263","2,270",1999,1,B2,"885,000",8/1/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4942,141,,B2,3651 HARPER AVENUE,,10466,2,0,2,"2,111","2,270",1999,1,B2,0,11/9/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4943,46,,B2,3684 HARPER AVENUE,,10466,2,0,2,"2,850","2,600",1925,1,B2,0,3/4/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4945,1,,B3,3699 HARPER AVENUE,,10466,2,0,2,"2,814","1,324",1930,1,B3,"640,000",11/21/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4945,72,,B1,1452 EAST 233RD,,10466,2,0,2,"1,900","2,280",1952,1,B1,"785,000",5/11/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4955,40,,B1,3945 DE REIMER AVE,,10466,2,0,2,"2,375","2,397",2007,1,B1,"545,000",1/10/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4955,53,,B9,3915 DEREIMER AVENUE,,10466,2,0,2,"1,710","1,672",1959,1,B9,"530,000",6/13/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4957,43,,B2,3959 MURDOCK AVENUE,,10466,2,0,2,"2,500","1,794",1957,1,B2,"540,000",2/1/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4957,67,,B1,1315 E 233RD ST,,10466,2,0,2,"1,422","1,888",1961,1,B1,"100,000",11/13/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4961,156,,B1,3939 AMUNDSON AVE,,10466,2,0,2,"2,500","2,328",2007,1,B1,"965,000",12/11/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4961,156,,B1,3939 AMUNDSON AVENUE,,10466,2,0,2,"2,500","2,328",2007,1,B1,"670,000",7/21/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4962,77,,B1,3901 DURYEA AVENUE,,10466,2,0,2,"2,067","2,920",1962,1,B1,"875,000",2/7/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4963,123,,B1,3944 DURYEA AVENUE,,10466,2,0,2,"2,500","1,870",2007,1,B1,0,11/18/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4966,22,,B1,4028 PRATT AVENUE,,10466,2,0,2,"5,000","1,512",1925,1,B1,"779,000",11/15/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4978,1,,B1,1071 EAST 233 STREET,,10466,2,0,2,"1,816","1,831",1955,1,B1,"750,000",12/27/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4978,38,,B1,1828 EDENWALD AVENUE,,10466,2,0,2,"5,000","3,216",1930,1,B1,"920,000",3/12/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4978,106,,B3,4008 BRUNER AVENUE,,10466,2,0,2,"2,240","1,512",1950,1,B3,0,6/20/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4980,45,,B1,1930 EDENWALD AVENUE,,10466,2,0,2,"2,550","1,943",1950,1,B1,0,5/12/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4981,36,,B1,4076 EDSON AVENUE,,10466,2,0,2,"2,500","1,984",1930,1,B1,0,4/7/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4981,54,,B1,4091 BAYCHESTER AVENUE,,10466,2,0,2,"3,938","3,407",1975,1,B1,"940,000",2/6/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4982,2,,B1,4016 BAYCHESTER AVENUE,,10466,2,0,2,"1,700","2,280",1965,1,B1,"787,500",10/19/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4983,9,,B1,4028 DE REIMER AVENUE,,10466,2,0,2,"1,868","1,900",1955,1,B1,"742,000",7/12/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4983,100,,B1,2031 STRANG AVENUE,,10466,2,0,2,"2,458","1,872",1950,1,B1,"755,000",7/12/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4985,90,,B1,2087 STRANG AVENUE,,10466,2,0,2,"2,400","2,782",1960,1,B1,"970,000",7/19/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4987,1,,B1,4014 MONTICELLO AVENUE,,10466,2,0,2,"3,468","1,932",2014,1,B1,0,7/28/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4988,27,,B3,4076 SETON AVENUE,,10466,2,0,2,"5,000","2,224",1901,1,B3,"880,000",6/15/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4988,69,,B1,4027 AMUNDSON AVENUE,,10466,2,0,2,"2,500","2,244",2006,1,B1,0,7/5/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4989,46,,B1,4055 DURYEA AVENUE,,10466,2,0,2,"5,000","3,690",1935,1,B1,0,5/2/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,4991,27,,B1,4022 BELL AVENUE,,10466,2,0,2,"3,780","3,032",1960,1,B1,"810,000",2/29/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5134,26,,B3,2211 BOLLER AVENUE,,10475,2,0,2,"2,375","1,080",1910,1,B3,"675,000",9/12/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5226,14,,B1,3349 DE REIMER AVENUE,,10475,2,0,2,"2,000","1,800",1959,1,B1,"699,000",5/19/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5226,26,,B1,2017 GIVAN AVE,,10475,2,0,2,"1,983","2,023",1960,1,B1,"809,000",10/10/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5226,26,,B1,2017 GIVAN AVENUE,,10475,2,0,2,"1,983","2,023",1960,1,B1,"575,000",5/17/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5228,51,,B2,3340 PALMER AVE,,10475,2,0,2,"4,000","3,486",2022,1,B2,"1,323,725",7/14/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5232,26,,B2,3296 BOLLER AVENUE,,10475,2,0,2,"1,826","2,160",2005,1,B2,0,2/5/24
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5232,26,,B2,3296 BOLLER AVENUE,,10475,2,0,2,"1,826","2,160",2005,1,B2,"484,185",5/30/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5232,53,,B1,3310 BOLLER AVENUE,,10475,2,0,2,"5,000",984,1925,1,B1,"395,000",12/27/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5263,342,,B2,3414 HUNTER AVENUE,,10475,2,0,2,"3,300","3,276",2017,1,B2,"870,000",11/20/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5274,20,,B2,3517 DELAVALL,,10475,2,0,2,"3,750","1,687",1925,1,B2,0,6/12/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5653,14,,B1,2580 HOLLERS AVENUE,,10475,2,0,2,"4,925","1,668",1940,1,B1,"650,000",12/15/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5653,215,,B1,2577 FLINT AVENUE,,10475,2,0,2,"2,550","2,008",1963,1,B1,0,11/15/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5653,221,,B1,2567 FLINT AVENUE,,10475,2,0,2,"2,625","2,008",1963,1,B1,"790,000",12/14/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5654,260,,B1,2516 HOLLERS AVENUE,,10475,2,0,2,"2,800","2,616",1925,1,B1,"300,000",8/9/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5655,5,,B1,3510 MC OWEN AVENUE,,10475,2,0,2,"2,700","1,776",1965,1,B1,"735,000",8/24/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5655,20,,B2,3548 MC OWEN AVENUE,,10475,2,0,2,"3,000","2,100",2021,1,B2,"999,000",8/1/23
2,BAYCHESTER,02 TWO FAMILY DWELLINGS,1,5655,21,,B1,3552 MC OWEN AVENUE,,10475,2,0,2,"3,000","2,100",2021,1,B1,"999,900",6/28/23
